alpha,k,time
141,34,1939326
141,34,1935544
141,34,1930025
141,34,1970463
141,34,1828584
141,35,1946099
141,35,1905857
141,35,1945837
141,35,1824819
141,35,1907629
141,35,1904846
141,35,1925389
141,35,1891184
141,35,1931105
141,35,1930033
141,35,1853551
141,35,1901244
141,35,1946652
141,35,1893971
141,35,1937566
141,35,1849236
141,35,1912687
141,35,1930440
141,35,1937520
141,35,1895242
141,36,1903290
141,36,1951465
141,36,1898028
141,36,1937668
141,36,1890807
141,36,1905472
141,36,1858909
141,36,1884739
141,36,1860212
141,36,1897535
141,36,1898825
141,36,1856080
141,36,1930397
141,36,1959952
141,36,1909795
141,36,1917494
141,36,1824695
141,36,1953651
141,36,1909055
141,36,1888463
141,37,1869085
141,37,1867148
141,37,1882201
141,37,1891248
141,37,1902393
141,37,1865437
141,37,1972470
141,37,1869745
141,37,1922266
141,37,1967581
141,37,1907268
141,37,1926579
141,37,1873216
141,37,1881333
141,37,1926076
141,37,1918239
141,37,1880524
141,37,1843969
141,37,1896548
141,37,1912311
141,38,1889002
141,38,1861373
141,38,1891820
141,38,1859592
141,38,1934724
141,38,1917481
141,38,1884380
141,38,1943712
141,38,1883396
141,38,1959552
141,38,1927501
141,38,1957634
141,38,1907076
141,38,1877586
141,38,2021006
141,38,1943926
141,38,1929333
141,38,1903988
141,38,1844422
141,38,1899902
141,39,1893567
141,39,1903570
141,39,1847905
141,39,1893442
141,39,1895753
141,39,1899766
141,39,1901111
141,39,1893598
141,39,1950862
141,39,1857407
141,39,1928801
141,39,1937654
141,39,1945874
141,39,1948776
141,39,1898762
141,39,1919421
141,39,1921512
141,39,1892404
141,39,1899601
141,39,1837114
141,40,1894767
141,40,1896333
141,40,1908444
141,40,1851473
141,40,1952718
141,40,1868208
141,40,1923388
141,40,1892330
141,40,1888262
141,40,1984584
141,40,1851974
141,40,1949751
141,40,1935839
141,40,1942768
141,40,1906721
141,40,1931321
141,40,1905651
141,40,1935678
141,40,1873149
141,40,1910248
141,41,1866755
141,41,1973183
141,41,1936010
141,41,1934499
141,41,1908495
141,41,1953948
141,41,1825777
141,41,1932298
141,41,1882972
141,41,1896638
141,41,1925208
141,41,1883458
141,41,1918396
141,41,1924149
141,41,1959144
141,41,1945143
141,41,1840071
141,41,1886586
141,41,1929694
141,41,1872275
141,42,1903574
141,42,1882836
141,42,1880493
141,42,1896775
141,42,1905540
141,42,1869798
141,42,1938188
141,42,1908213
141,42,1937009
141,42,1925859
141,42,1909852
141,42,1924857
141,42,1893202
141,42,1909541
141,42,1908554
141,42,1920229
141,42,1908621
141,42,1873319
141,42,1885804
141,42,1957171
141,43,1888816
141,43,1909614
141,43,1908842
141,43,1921468
141,43,1870249
141,43,1919371
141,43,1865668
141,43,1946460
141,43,1882805
141,43,1952743
141,43,1968554
141,43,1933916
141,43,1936050
141,43,1880082
141,43,1934788
141,43,1946369
141,43,1892535
141,43,1863313
141,43,1874806
141,43,1941941
141,44,1907966
141,44,1933520
141,44,1865608
141,44,1888744
141,44,1874265
141,44,1922886
141,44,1910753
141,44,1910505
141,44,1943253
141,44,1845943
141,44,1957937
141,44,1927273
141,44,1911796
141,44,1903167
141,44,1945323
141,44,1895037
141,44,1880094
141,44,1900889
141,44,1856419
141,44,1936433
141,45,1863503
141,45,1893730
141,45,1915060
141,45,1923125
141,45,1928549
141,45,1863926
141,45,1942160
141,45,1960284
141,45,1908724
141,45,1963238
141,45,1879068
141,45,1957542
141,45,1952159
141,45,1901731
141,45,1910077
141,45,1890289
141,45,1892216
141,45,1924865
141,45,1886829
141,45,1875431
141,46,1873335
141,46,1875495
141,46,1895505
141,46,1934571
141,46,1925715
141,46,1970033
141,46,1881332
141,46,1926333
141,46,1957638
141,46,1865638
141,46,1933481
141,46,1882209
141,46,1937754
141,46,1913757
141,46,1941828
141,46,1866343
141,46,1865806
141,46,1893961
141,46,1909401
141,46,1886532
141,47,1857974
141,47,1926194
141,47,1889012
141,47,1875550
141,47,1957477
141,47,1924890
141,47,1955340
141,47,1903405
141,47,1914733
141,47,1931612
141,47,1891152
141,47,1927960
141,47,1826258
141,47,1931513
141,47,1904551
141,47,1903159
141,47,1868502
141,47,1894907
141,47,1857850
141,47,1917850
141,48,1882960
141,48,1898049
141,48,1931209
141,48,1924549
141,48,1890078
141,48,1944259
141,48,1879776
141,48,1941488
141,48,1884466
141,48,1955083
141,48,1929447
141,48,1900230
141,48,1915725
141,48,1876932
141,48,1907246
141,48,1915539
141,48,1907785
141,48,1849433
141,48,1897697
141,48,1914326
141,49,1904304
141,49,1928706
141,49,1939136
141,49,1894182
141,49,1915891
141,49,1904999
141,49,1930082
141,49,1867003
141,49,1947805
141,49,1862501
141,49,1929013
141,49,1904233
141,49,1935329
141,49,1883527
141,49,1860988
141,49,1936408
141,49,1897206
141,49,1938927
141,49,1859405
141,49,1881954
141,50,1860840
141,50,1888946
141,50,1930898
141,50,1910582
141,50,1944103
141,50,1850025
141,50,1931690
141,50,1950248
141,50,1893735
141,50,1922855
141,50,1826998
141,50,1941135
141,50,1893392
141,50,1921176
141,50,1871761
141,50,1862557
141,50,1872673
141,50,1909609
141,50,1893781
141,50,1882775
141,51,1943398
141,51,1874345
141,51,1925382
141,51,1902420
141,51,1877895
141,51,1931086
141,51,1887294
141,51,1896529
141,51,1926939
141,51,1941357
141,51,1900243
141,51,1842669
141,51,1919536
141,51,1895223
141,51,1925193
141,51,1856212
141,51,1953213
141,51,1847669
141,51,1953820
141,51,1908869
141,52,1883069
141,52,1978241
141,52,1886386
141,52,1912033
141,52,1946717
141,52,1880554
141,52,1928054
141,52,1854531
141,52,1916912
141,52,1887322
141,52,1908492
141,52,1926539
141,52,1847725
141,52,1905876
141,52,1985206
141,52,1917326
141,52,1906521
141,52,1920127
141,52,1890278
141,52,1904944
141,53,1920391
141,53,1922979
141,53,1908253
141,53,1841516
141,53,1895987
141,53,1926064
141,53,1909649
141,53,1950632
141,53,1851584
141,53,1912833
141,53,1940521
141,53,1931795
141,53,1927298
141,53,1869294
141,53,1931580
141,53,1968771
141,53,1954300
141,53,1851822
141,53,1945631
141,53,1902707
141,54,1929004
141,54,1932165
141,54,1945589
141,54,1906916
141,54,1901618
141,54,1955723
141,54,1947685
141,54,1866659
141,54,1934254
141,54,1871113
141,54,1908017
141,54,1924772
141,54,1892563
141,54,1881112
141,54,1848851
141,54,1941362
141,54,1916317
141,54,1886319
141,54,1893218
141,54,1910968
141,55,1845599
141,55,1922372
141,55,1933413
141,55,1937891
141,55,1911342
141,55,1896592
141,55,1938209
141,55,1943611
141,55,1886689
141,55,1917738
141,55,1826240
141,55,1899539
141,55,1906967
141,55,1867566
141,55,1925585
141,55,1839896
141,55,1879666
141,55,1883465
141,55,1935548
141,55,1901958
141,56,1895457
141,56,1851021
141,56,1942143
141,56,1950344
141,56,1881005
141,56,1926883
141,56,1894441
141,56,1909350
141,56,1909813
141,56,1890181
141,56,1878164
141,56,1831432
141,56,1872355
141,56,1912017
141,56,1918392
141,56,1962751
141,56,1912318
141,56,1882307
141,56,1890423
141,56,1931936
141,57,1886360
141,57,1943152
141,57,1884619
141,57,1940754
141,57,1925865
141,57,1906027
141,57,1914356
141,57,1839257
141,57,1914358
141,57,1904391
141,57,1868157
141,57,1943746
141,57,1926808
141,57,1880637
141,57,1892846
141,57,1909414
141,57,1899569
141,57,1889893
141,57,1897654
141,57,1897557
141,58,1962475
141,58,1868734
141,58,1947373
141,58,1844820
141,58,1969000
141,58,1909730
141,58,1949993
141,58,1907809
141,58,1885510
141,58,1886901
141,58,1914430
141,58,1889032
141,58,1884677
141,58,1868025
141,58,1874812
141,58,1881707
141,58,1944035
141,58,1915569
141,58,1878304
141,58,1867711
141,59,1912092
141,59,1955148
141,59,1886975
141,59,1929374
141,59,1830430
141,59,1912697
141,59,1925433
141,59,1918594
141,59,1867201
141,59,1961546
141,59,1894099
141,59,1979683
141,59,1879731
141,59,1936732
141,59,1870188
141,59,1894431
141,59,1879349
141,59,1936240
141,59,1880570
141,59,1933428
141,60,1831348
141,60,1917046
141,60,1936464
141,60,1932738
141,60,1944008
141,60,1894363
141,60,1901814
141,60,1934882
141,60,1953776
141,60,1924468
141,60,1880257
141,60,1934689
141,60,1916630
141,60,1881987
141,60,1955447
141,60,1871490
141,60,1914025
141,60,1933710
141,60,1930246
141,60,1885487
141,61,1954958
141,61,1850097
141,61,1933086
141,61,1929829
141,61,1948556
141,61,1897895
141,61,1829794
141,61,1918886
141,61,1889550
141,61,1893338
141,61,1916513
141,61,1875299
141,61,1870610
141,61,1921142
141,61,1916366
141,61,1916173
141,61,1911162
141,61,1893937
141,61,1897851
141,61,1933339
141,62,1918029
141,62,1933823
141,62,1871664
141,62,1932290
141,62,1900052
141,62,1878914
141,62,1894865
141,62,1862221
141,62,1873052
141,62,1891774
141,62,1927598
141,62,1871736
141,62,1907098
141,62,1847374
141,62,1918785
141,62,1956507
141,62,1903327
141,62,1896903
141,62,1943427
141,62,1920003
141,63,1976959
141,63,1910696
141,63,1943199
141,63,1861588
141,63,1924393
141,63,1893707
141,63,1879461
141,63,1867805
141,63,1929436
141,63,1871724
141,63,1926483
141,63,1921565
141,63,1895012
141,63,1879958
141,63,1931744
141,63,1906965
141,63,1936506
141,63,1913710
141,63,1935469
141,63,1908274
141,64,1943611
141,64,1965470
141,64,1876468
141,64,1943408
141,64,1831334
141,64,1916627
141,64,1887981
141,64,1940429
141,64,1871470
141,64,1871752
141,64,1913933
141,64,1920441
141,64,1937054
141,64,1947808
141,64,1875545
141,64,1877934
141,64,1921531
141,64,2003901
141,64,1911941
141,64,1934936
141,65,1861704
141,65,1936646
141,65,1936652
141,65,1880252
141,65,1924018
141,65,1891517
141,65,1888329
141,65,1889784
141,65,1945543
141,65,1896036
141,65,1871604
141,65,1877705
141,65,1905653
141,65,1886839
141,65,1902631
141,65,1897843
141,65,1858734
141,65,1900995
141,65,1909523
141,65,1921098
141,66,1930296
141,66,1944966
141,66,1915844
141,66,1909481
141,66,1896878
141,66,1945140
141,66,1868893
141,66,1910523
141,66,1901629
141,66,1907664
141,66,1871587
141,66,1861798
141,66,1845886
141,66,1916020
141,66,1936126
141,66,1910668
141,66,1898557
141,66,1911940
141,66,1935253
141,66,1965194
141,67,1871361
141,67,1934639
141,67,1831706
141,67,1932698
141,67,1905010
141,67,1854509
141,67,1929044
141,67,1839810
141,67,1939106
141,67,1893381
141,67,1899036
141,67,1872309
141,67,1930718
141,67,1870558
141,67,1915881
141,67,1940396
141,67,1919050
141,67,1914113
141,67,1907041
141,67,1919910
141,68,1913923
141,68,1855436
141,68,1905615
141,68,1831787
141,68,1893407
141,68,1898443
141,68,1925032
141,68,1887344
141,68,1919328
141,68,1861019
141,68,1888700
141,68,1911117
141,68,1932311
141,68,1911320
141,68,1847370
141,68,1922584
141,68,1921559
141,68,1885033
141,68,1911421
141,68,1843146
141,69,1893830
141,69,1908654
141,69,1907296
141,69,1899788
141,69,1942181
141,69,1874870
141,69,1903622
141,69,1881021
141,69,1913074
141,69,1891994
141,69,1882410
141,69,1892646
141,69,1949069
141,69,1886704
141,69,1948997
141,69,1847806
141,69,1935439
141,69,1911868
141,69,1921792
141,69,1870990
141,70,1945384
141,70,1878372
141,70,1914136
141,70,1878374
141,70,1896451
141,70,1874004
141,70,1889151
141,70,1902128
141,70,1899121
141,70,1900109
141,70,1896925
141,70,1856738
141,70,1919480
141,70,1921398
141,70,1872767
141,70,1927445
141,70,1872347
141,70,1911446
141,70,1913952
141,70,1903538
141,71,1888306
141,71,1921550
141,71,1913285
141,71,1920442
141,71,1878803
141,71,1926393
141,71,1873969
141,71,1857225
141,71,1898169
141,71,1941377
141,71,1904483
141,71,1930631
141,71,1869292
141,71,1909125
141,71,1930005
141,71,1858333
141,71,1901138
141,71,1845878
141,71,2015562
141,71,1872396
141,72,1955830
141,72,1934991
141,72,1904685
141,72,1866568
141,72,1927112
141,72,1895442
141,72,1901975
141,72,1936169
141,72,1881341
141,72,1916385
141,72,1933053
141,72,1898676
141,72,1930991
141,72,1882256
141,72,1879367
141,72,1906885
141,72,1865362
141,72,1925622
141,72,1850659
141,72,1897672
141,73,1938687
141,73,1868141
141,73,1907282
141,73,1939698
141,73,1849140
141,73,1909595
141,73,1900957
141,73,1974395
141,73,1882869
141,73,1905702
141,73,1920814
141,73,1910985
141,73,1854725
141,73,1891808
141,73,1841865
141,73,1893306
141,73,1921026
141,73,1844159
141,73,1908880
141,73,1897125
141,74,1858493
141,74,1907298
141,74,1893247
141,74,1893902
141,74,1919958
141,74,1890337
141,74,1959148
141,74,1918133
141,74,1921844
141,74,1932761
141,74,1890922
141,74,1876183
141,74,1910240
141,74,1833479
141,74,1899311
141,74,1867413
141,74,1870382
141,74,1930246
141,74,1900592
141,74,1912016
141,75,1875988
141,75,1918541
141,75,1901466
141,75,1938849
141,75,1887940
141,75,1929675
141,75,1848121
141,75,1913092
141,75,1901639
141,75,1877819
141,75,1894055
141,75,1868991
141,75,1876737
141,75,1968959
141,75,1918074
141,75,1925416
141,75,1874918
141,75,1853802
141,75,1913986
141,75,1893731
141,76,1889855
141,76,1893743
141,76,1884609
141,76,1963567
141,76,1970306
141,76,1889100
141,76,1927939
141,76,1832059
141,76,1913203
141,76,1897799
141,76,1957898
141,76,1919350
141,76,1907178
141,76,1879905
141,76,1915387
141,76,1873193
141,76,1930400
141,76,1877009
141,76,1850946
141,76,1952721
141,77,1897760
141,77,1912446
141,77,1937114
141,77,1877756
141,77,1911156
141,77,1913105
141,77,1858301
141,77,1919719
141,77,1872992
141,77,1923138
141,77,1898338
141,77,1915572
141,77,1879262
141,77,1944202
141,77,1851197
141,77,1920393
141,77,1871978
141,77,1932942
141,77,1913487
141,77,1913107
141,78,1919100
141,78,1917513
141,78,1883030
141,78,1931911
141,78,1877345
141,78,1888675
141,78,1961934
141,78,1886596
141,78,1883393
141,78,1847132
141,78,1889510
141,78,1941786
141,78,1889003
141,78,1930367
141,78,1888738
141,78,1932922
141,78,1930844
141,78,1939468
141,78,1944534
141,78,1910059
141,79,1888924
141,79,1930108
141,79,1940641
141,79,1925221
141,79,1949584
141,79,1848177
141,79,1895392
141,79,1913429
141,79,1847508
141,79,1912674
141,79,1851616
141,79,1881491
141,79,1909534
141,79,1891726
141,79,1909923
141,79,1929669
141,79,1847854
141,79,1912916
141,79,1928302
141,79,1947286
141,80,1893101
141,80,1862068
141,80,1922327
141,80,1903971
141,80,1847201
141,80,1900375
141,80,1896127
141,80,1862133
141,80,1883969
141,80,1858694
141,80,1942278
141,80,1930069
141,80,1930567
141,80,1870926
141,80,1945281
141,80,1868724
141,80,1910018
141,80,1845011
141,80,1955447
141,80,1895990
141,81,1893319
141,81,1874508
141,81,1875931
141,81,1875017
141,81,1927508
141,81,1836312
141,81,1894824
141,81,1920064
141,81,1909102
141,81,1911371
141,81,1882502
141,81,1932828
141,81,1872077
141,81,1929651
141,81,1893207
141,81,1952297
141,81,1916009
141,81,1911216
141,81,1848396
141,81,1921079
141,82,1895815
141,82,1857308
141,82,1871219
141,82,1863865
141,82,1873574
141,82,1905189
141,82,1878463
141,82,1927967
141,82,1888150
141,82,1892513
141,82,1920627
141,82,1896695
141,82,1981175
141,82,1889182
141,82,1858523
141,82,1919105
141,82,1911252
141,82,1849660
141,82,1910617
141,82,1905594
141,83,1892921
141,83,1895425
141,83,1939437
141,83,1895531
141,83,1899893
141,83,1895535
141,83,1923789
141,83,1871330
141,83,1940154
141,83,1869127
141,83,1845978
141,83,1916025
141,83,1931475
141,83,1898893
141,83,1905854
141,83,1870233
141,83,1889331
141,83,1898623
141,83,1849122
141,83,1905165
141,84,1850680
141,84,1929647
141,84,1893366
141,84,1904632
141,84,1913050
141,84,1903383
141,84,1866831
141,84,1899539
141,84,1900522
141,84,1895092
141,84,1937632
141,84,1846337
141,84,1924758
141,84,1895755
141,84,1858889
141,84,1871568
141,84,1859645
141,84,1884326
141,84,1911589
141,84,1912867
141,85,1950860
141,85,1891485
141,85,1899382
141,85,1913974
141,85,1891885
141,85,1901362
141,85,1925808
141,85,1845463
141,85,1923863
141,85,1936984
141,85,1864159
141,85,1936180
141,85,1858713
141,85,1917016
141,85,1878554
141,85,1928603
141,85,1878652
141,85,1891330
141,85,1909245
141,85,1950265
141,86,1872924
141,86,1944432
141,86,1894890
141,86,1861857
141,86,1897163
141,86,1947895
141,86,1883506
141,86,1915474
141,86,1892040
141,86,1934695
141,86,1892474
141,86,1950002
141,86,1887043
141,86,1909641
141,86,1911658
141,86,1940627
141,86,1882388
141,86,1906577
141,86,1876758
141,86,1862790
141,87,1887618
141,87,1896431
141,87,1925556
141,87,1874483
141,87,1906984
141,87,1913546
141,87,1932863
141,87,1912447
141,87,1921268
141,87,1869088
141,87,1900962
141,87,1895029
141,87,1883803
141,87,1879028
141,87,1898040
141,87,1855892
141,87,1893464
141,87,1895721
141,87,1931531
141,87,1904835
141,88,1880312
141,88,1896167
141,88,1935340
141,88,1913622
141,88,1901330
141,88,1945189
141,88,1914807
141,88,1911108
141,88,1853686
141,88,1933932
141,88,1831065
141,88,1906221
141,88,1940007
141,88,1874480
141,88,1938018
141,88,1903883
141,88,1894139
141,88,1874181
141,88,1921871
141,88,1896204
141,89,1889812
141,89,1887811
141,89,1955880
141,89,1933681
141,89,1902223
141,89,1897787
141,89,1864462
141,89,1892013
141,89,1944608
141,89,1849824
141,89,1905680
141,89,1897931
141,89,1932346
141,89,1891506
141,89,1909112
141,89,1878038
141,89,1931510
141,89,1915086
141,89,1938897
141,89,1886298
141,90,1917337
141,90,1893614
141,90,1846248
141,90,1904255
141,90,1901805
141,90,1912635
141,90,1895914
141,90,1893936
141,90,1899435
141,90,1976980
141,90,1882840
141,90,1921604
141,90,1873005
141,90,1912273
141,90,1882804
141,90,1955827
141,90,1913699
141,90,1940829
141,90,1833640
141,90,1902823
141,91,1918683
141,91,2017256
141,91,1882476
141,91,1890695
141,91,1923807
141,91,1905012
141,91,1863771
141,91,1893099
141,91,1887225
141,91,1880043
141,91,1910318
141,91,1847149
141,91,1952246
141,91,1862839
141,91,1861046
141,91,1890904
141,91,1900490
141,91,1915062
141,91,1921084
141,91,1886024
141,92,1928312
141,92,1905124
141,92,1870169
141,92,1901242
141,92,1872580
141,92,1909265
141,92,1896156
141,92,1870034
141,92,1905830
141,92,1873827
141,92,1864379
141,92,1888675
141,92,1900285
141,92,1929891
141,92,1927165
141,92,1950618
141,92,1901034
141,92,1940985
141,92,1875102
141,92,1906357
141,93,1888246
141,93,1932357
141,93,1894397
141,93,1871195
141,93,1926314
141,93,1831852
141,93,1886742
141,93,1900566
141,93,1894601
141,93,1911679
141,93,1923229
141,93,1857420
141,93,1947109
141,93,1906749
141,93,1939771
141,93,1880054
141,93,1904335
141,93,1891462
141,93,1913023
141,93,1897926
141,94,1914279
141,94,1830953
141,94,1902620
141,94,1912883
141,94,1869530
141,94,1931460
141,94,1879720
141,94,1861188
141,94,1896046
141,94,1918012
141,94,1914484
141,94,1919658
141,94,1831874
141,94,1918553
141,94,1922041
141,94,1966759
141,94,1899390
141,94,1862940
141,94,1930891
141,94,1923278
141,95,1833363
141,95,1929335
141,95,1873380
141,95,1886245
141,95,1935795
141,95,1892749
141,95,1934270
141,95,1954452
141,95,1893736
141,95,1890261
141,95,1914470
141,95,1916278
141,95,1897637
141,95,1848269
141,95,1933372
141,95,1902310
141,95,1865491
141,95,1914092
141,95,1903344
141,95,1890295
141,96,1959860
141,96,1890571
141,96,1905519
141,96,1891100
141,96,1940750
141,96,1879968
141,96,1938782
141,96,1922220
141,96,1931064
141,96,1831708
141,96,1917575
141,96,1936649
141,96,1892918
141,96,1966227
141,96,1853401
141,96,1928104
141,96,1905763
141,96,1847683
141,96,1914378
141,96,1844546
141,97,1937846
141,97,1930274
141,97,1891857
141,97,1946631
141,97,1855034
141,97,1876705
141,97,1875484
141,97,1922391
141,97,1911062
141,97,1922888
141,97,1830007
141,97,1926400
141,97,1913821
141,97,1856828
141,97,1918084
141,97,1831565
141,97,1906324
141,97,1897282
141,97,1916256
141,97,1904691
141,98,1860015
141,98,1880086
141,98,1896704
141,98,1905804
141,98,1936944
141,98,1922638
141,98,1859283
141,98,1908872
141,98,1956182
141,98,1891176
141,98,1910165
141,98,1874094
141,98,1890886
141,98,1905990
141,98,1853308
141,98,1927023
141,98,1841945
141,98,1937077
141,98,1892304
141,98,1900938
141,99,1942212
141,99,1922855
141,99,1848106
141,99,1954809
141,99,1889564
141,99,1923342
141,99,1884885
141,99,1908587
141,99,1916839
141,99,1915861
141,99,1859491
141,99,1944102
141,99,1846669
141,99,1939953
141,99,1880542
141,99,1912015
141,99,1907274
141,99,1891788
141,99,1889547
141,99,1896908
141,100,1891899
141,100,1917919
141,100,1869272
141,100,1891488
141,100,1961411
141,100,1939385
141,100,1924745
141,100,1896645
141,100,1915888
141,100,1909443
141,100,1915001
141,100,1861738
141,100,1946407
141,100,1833203
141,100,1895807
141,100,1900277
141,100,1882056
141,100,1914585
141,100,1842590
141,100,1873974
141,101,1895418
141,101,1926926
141,101,1891771
141,101,1914302
141,101,1871925
141,101,1912883
141,101,1900229
141,101,1917522
141,101,1911269
141,101,1887395
141,101,1893122
141,101,1928330
141,101,1858918
141,101,1928327
141,101,1873275
141,101,1861518
141,101,1874833
141,101,1926173
141,101,1917146
141,101,1879592
141,102,1900152
141,102,1935085
141,102,1930343
141,102,1892265
141,102,1913710
141,102,1847718
141,102,1935047
141,102,1873941
141,102,1916131
141,102,1923380
141,102,1902722
141,102,1874291
141,102,1956060
141,102,1886286
141,102,1951902
141,102,1857555
141,102,1942158
141,102,1879352
141,102,1941947
141,102,1902182
141,103,1912236
141,103,1831247
141,103,1936593
141,103,1923923
141,103,1859304
141,103,1909222
141,103,1896149
141,103,1952594
141,103,1907800
141,103,1932113
141,103,1916724
141,103,1897921
141,103,1870722
141,103,1906590
141,103,1897198
141,103,1967571
141,103,1863117
141,103,1896880
141,103,1927239
141,103,1951136
141,104,1943177
141,104,1925440
141,104,1842761
141,104,1924972
141,104,1909149
141,104,1856327
141,104,1892215
141,104,1856083
141,104,1905492
141,104,1916597
141,104,1872012
141,104,1928406
141,104,1896411
141,104,1890023
141,104,1922114
141,104,1904437
141,104,1917768
141,104,1907392
141,104,1898198
141,104,1923225
141,105,1924558
141,105,1913529
141,105,1899458
141,105,1872565
141,105,1926011
141,105,1898380
141,105,1916481
141,105,1947061
141,105,1832503
141,105,1948509
141,105,1899866
141,105,1865828
141,105,1944969
141,105,1931312
141,105,1847656
141,105,1988201
141,105,1891947
141,105,1941071
141,105,1880339
141,105,1955722
141,106,1921351
141,106,1942084
141,106,1944719
141,106,1923468
141,106,1848141
141,106,1927550
141,106,1910596
141,106,1849504
141,106,1918900
141,106,1887898
141,106,1872297
141,106,1959985
141,106,1883789
141,106,1935629
141,106,1888561
141,106,1833073
141,106,1945637
141,106,1929498
141,106,1941702
141,106,1884755
141,107,1899080
141,107,1925909
141,107,1919695
141,107,1862799
141,107,1957798
141,107,1874371
141,107,1902586
141,107,1911858
141,107,1872247
141,107,1918800
141,107,1887129
141,107,1864037
141,107,1889350
141,107,1933288
141,107,1929481
141,107,1879557
141,107,1889777
141,107,1964726
141,107,1938589
141,107,1914783
141,108,1908393
141,108,1860638
141,108,1908177
141,108,1916813
141,108,1852997
141,108,1918220
141,108,1872017
141,108,1906734
141,108,1916670
141,108,1919611
141,108,1917739
141,108,1867900
141,108,1931990
141,108,1905392
141,108,1904229
141,108,1977356
141,108,1893184
141,108,1847736
141,108,1932376
141,108,1907234
141,109,1894027
141,109,1905322
141,109,1868411
141,109,1908557
141,109,1906027
141,109,1900452
141,109,1942485
141,109,1832124
141,109,1941917
141,109,1878646
141,109,1940363
141,109,1940030
141,109,1875237
141,109,1846278
141,109,1926961
141,109,1940287
141,109,1914498
141,109,1952286
141,109,1997916
141,109,1924545
141,110,1924279
141,110,1864524
141,110,1923711
141,110,1899619
141,110,1896749
141,110,1916532
141,110,1896642
141,110,1914877
141,110,1830290
141,110,1925154
141,110,1890932
141,110,1925135
141,110,1937854
141,110,1957187
141,110,1848730
141,110,1913377
141,110,1930408
141,110,1936595
141,110,1914431
141,110,1954665
141,111,1914105
141,111,1915735
141,111,1911347
141,111,1933311
141,111,1834221
141,111,1973930
141,111,1884561
141,111,1862389
141,111,1930573
141,111,1872614
141,111,1878038
141,111,1880223
141,111,1911108
141,111,1946845
141,111,1906029
141,111,1890065
141,111,1965750
141,111,1959641
141,111,1901276
141,111,1909622
141,112,1913806
141,112,1920643
141,112,1921487
141,112,1865464
141,112,1955571
141,112,1831886
141,112,1900433
141,112,1892131
141,112,1866466
141,112,1912735
141,112,1879514
141,112,1946889
141,112,1891488
141,112,1956701
141,112,1926339
141,112,1903650
141,112,1847772
141,112,1936247
141,112,1924854
141,112,1916045
141,113,1938895
141,113,1862439
141,113,1890438
141,113,1904614
141,113,1903198
141,113,1947481
141,113,1889417
141,113,1870238
141,113,1898956
141,113,1934146
141,113,1939175
141,113,1867560
141,113,1851296
141,113,1898370
141,113,1920679
141,113,1952021
141,113,1901189
141,113,1848039
141,113,1935770
141,113,1914110
141,114,1958451
141,114,1951599
141,114,1914238
141,114,1889871
141,114,1911322
141,114,1881768
141,114,1936861
141,114,1832368
141,114,1899931
141,114,1882252
141,114,1952233
141,114,1938790
141,114,1929508
141,114,1833710
141,114,1937362
141,114,1896417
141,114,1954546
141,114,1948458
141,114,1876427
141,114,1934043
141,115,1903007
141,115,1911512
141,115,1924073
141,115,1860572
141,115,1945062
141,115,1910208
141,115,1878182
141,115,1950967
141,115,1847314
141,115,1882507
141,115,1903569
141,115,1937310
141,115,1944611
141,115,1944614
141,115,1847191
141,115,1912541
141,115,1939069
141,115,1971168
141,115,1894736
141,115,1860822
141,116,1916528
141,116,1882781
141,116,1913201
141,116,1964515
141,116,1871917
141,116,1894484
141,116,1941919
141,116,1925862
141,116,1899481
141,116,1918696
141,116,1934482
141,116,1884748
141,116,1918653
141,116,1943083
141,116,1906584
141,116,1886622
141,116,1919792
141,116,1935953
141,116,1963344
141,116,1916667
141,117,1878733
141,117,1911940
141,117,1964038
141,117,1901865
141,117,1994425
141,117,1880631
141,117,1921013
141,117,1873059
141,117,1863504
141,117,1940624
141,117,1847246
141,117,1909534
141,117,1879194
141,117,1919512
141,117,1942271
141,117,1907158
141,117,1847641
141,117,1995899
141,117,1931741
141,117,1943056
141,118,1916663
141,118,1935430
141,118,1915673
141,118,1913589
141,118,1872301
141,118,1978763
141,118,1892471
141,118,1897155
141,118,1883612
141,118,1893352
141,118,1924963
141,118,1851642
141,118,1881413
141,118,1890860
141,118,1894688
141,118,1970756
141,118,1924365
141,118,1848249
141,118,1958141
141,118,1917477
141,119,1952989
141,119,1934127
141,119,1961832
141,119,1914758
141,119,1926905
141,119,1946531
141,119,1918301
141,119,1848443
141,119,1910950
141,119,1909168
141,119,1906852
141,119,1906881
141,119,1912384
141,119,1859662
141,119,1908397
141,119,1891656
141,119,1942325
141,119,1905828
141,119,1893839
141,119,1922439
141,120,1948767
141,120,1967734
141,120,1913944
141,120,1908225
141,120,1920397
141,120,1904034
141,120,1911708
141,120,1982800
141,120,1847565
141,120,1922850
141,120,1942085
141,120,1949004
141,120,1918757
141,120,1914637
141,120,1875826
141,120,1956305
141,120,1861629
141,120,1977814
141,120,1869900
141,120,1885835
141,121,1927395
141,121,1948013
141,121,1930827
141,121,1897362
141,121,1858800
141,121,1908979
141,121,1959467
141,121,1937117
141,121,1965873
141,121,1893509
141,121,1902651
141,121,1898269
141,121,1890497
141,121,1920746
141,121,1862380
141,121,1867828
141,121,1931624
141,121,1903909
141,121,1994652
141,121,1890911
141,122,1859426
141,122,1965943
141,122,1933905
141,122,1952132
