alpha,k,time
161,147,2087812
161,147,2094315
161,147,2100386
161,147,2123651
161,147,2158290
161,147,2113849
161,147,2108395
161,147,2125371
161,147,2090819
161,147,2155014
161,147,2114190
161,147,2178281
161,147,2122241
161,147,2187450
161,147,2139967
161,147,2139048
161,147,2116074
161,147,2178240
161,147,2117055
161,148,2115605
161,148,2136696
161,148,2101707
161,148,2088065
161,148,2151805
161,148,2112629
161,148,2130334
161,148,2130106
161,148,2149640
161,148,2198958
161,148,2121227
161,148,2110439
161,148,2164683
161,148,2122347
161,148,2198185
161,148,2154725
161,148,2184925
161,148,2101918
161,148,2173179
161,148,2116390
161,149,2130822
161,149,2120265
161,149,2174232
161,149,2179875
161,149,2149758
161,149,2121304
161,149,2160788
161,149,2094506
161,149,2175927
161,149,2109424
161,149,2114991
161,149,2097229
161,149,2156296
161,149,2107367
161,149,2115315
161,149,2062686
161,149,2145707
161,149,2144133
161,149,2158047
161,149,2100204
161,150,2125726
161,150,2061301
161,150,2159292
161,150,2150127
161,150,2128034
161,150,2117513
161,150,2133588
161,150,2116058
161,150,2114568
161,150,2075272
161,150,2177023
161,150,2124463
161,150,2166622
161,150,2090208
161,150,2129507
161,150,2074670
161,150,2156940
161,150,2110489
161,150,2124610
161,150,2128391
161,151,2114946
161,151,2152147
161,151,2090519
161,151,2093225
161,151,2161777
161,151,2177663
161,151,2107953
161,151,2136359
161,151,2115304
161,151,2096576
161,151,2168962
161,151,2128303
161,151,2116183
161,151,2108157
161,151,2108656
161,151,2171980
161,151,2137425
161,151,2084512
161,151,2184610
161,151,2113232
161,152,2168681
161,152,2110238
161,152,2115251
161,152,2080413
161,152,2170332
161,152,2098076
161,152,2156663
161,152,2074503
161,152,2103336
161,152,2168026
161,152,2141154
161,152,2130917
161,152,2123029
161,152,2135514
161,152,2160298
161,152,2159087
161,152,2145234
161,152,2129180
161,152,2132087
161,152,2109937
161,153,2102388
161,153,2087732
161,153,2113112
161,153,2158733
161,153,2161149
161,153,2116425
161,153,2129073
161,153,2093216
161,153,2165557
161,153,2127549
161,153,2137149
161,153,2115495
161,153,2141854
161,153,2159585
161,153,2111185
161,153,2071860
161,153,2141042
161,153,2119287
161,153,2116077
161,153,2129891
161,154,2112248
161,154,2096738
161,154,2159453
161,154,2119056
161,154,2118351
161,154,2114438
161,154,2099131
161,154,2196937
161,154,2090509
161,154,2085578
161,154,2174114
161,154,2111816
161,154,2153329
161,154,2128231
161,154,2135475
161,154,2065203
161,154,2179042
161,154,2103073
161,154,2133301
161,154,2074251
161,155,2103828
161,155,2167159
161,155,2200078
161,155,2072342
161,155,2136993
161,155,2073742
161,155,2140841
161,155,2068945
161,155,2114695
161,155,2143016
161,155,2097579
161,155,2163625
161,155,2143467
161,155,2092322
161,155,2115847
161,155,2134204
161,155,2169091
161,155,2087056
161,155,2114859
161,155,2105247
161,156,2131837
161,156,2091410
161,156,2120653
161,156,2169928
161,156,2129394
161,156,2129041
161,156,2131309
161,156,2074053
161,156,2171426
161,156,2107976
161,156,2123541
161,156,2073051
161,156,2134441
161,156,2074102
161,156,2177207
161,156,2117394
161,156,2130701
161,156,2140438
161,156,2121468
161,156,2170543
161,157,2122855
161,157,2084704
161,157,2159060
161,157,2090526
161,157,2158420
161,157,2090276
161,157,2116803
161,157,2129248
161,157,2161747
161,157,2108104
161,157,2118117
161,157,2150661
161,157,2116164
161,157,2166377
161,157,2105374
161,157,2076350
161,157,2127476
161,157,2073534
161,157,2178202
161,157,2048670
161,158,2130751
161,158,2115088
161,158,2137242
161,158,2148406
161,158,2128537
161,158,2094945
161,158,2140058
161,158,2138840
161,158,2146477
161,158,2073475
161,158,2127681
161,158,2062879
161,158,2184519
161,158,2096919
161,158,2118995
161,158,2114659
161,158,2101035
161,158,2187358
161,158,2135997
161,158,2089270
161,159,2183700
161,159,2114446
161,159,2133560
161,159,2089553
161,159,2120203
161,159,2086968
161,159,2190722
161,159,2089911
161,159,2126575
161,159,2050014
161,159,2130742
161,159,2126611
161,159,2178349
161,159,2073144
161,159,2169806
161,159,2081264
161,159,2107393
161,159,2077856
161,159,2125269
161,159,2116787
161,160,2184131
161,160,2128373
161,160,2114580
161,160,2086978
161,160,2115022
161,160,2159042
161,160,2126432
161,160,2108386
161,160,2149550
161,160,2105540
161,160,2144596
161,160,2086927
161,160,2117313
161,160,2127385
161,160,2172800
161,160,2109760
161,160,2155427
161,160,2074385
161,160,2141841
161,160,2134046
161,161,2162789
161,161,2074741
161,161,2188203
161,161,2093874
161,161,2190543
161,161,2060236
161,161,2125761
161,161,2100451
161,161,2107493
161,161,2111797
161,161,2089329
161,161,2074536
161,161,2172419
161,161,2090618
161,161,2148381
161,161,2092948
161,161,2173298
161,161,2108113
161,161,2132660
161,161,2127667
161,162,2114857
161,162,2111182
161,162,2076465
161,162,2175225
161,162,2080751
161,162,2089203
161,162,2121612
161,162,2093172
161,162,2152589
161,162,2050450
161,162,2138174
161,162,2159238
161,162,2139005
161,162,2077065
161,162,2113661
161,162,2073482
161,162,2144722
161,162,2142597
161,162,2148104
161,162,2074437
161,163,2117403
161,163,2051605
161,163,2177042
161,163,2060451
161,163,2117893
161,163,2138841
161,163,2152020
161,163,2147432
161,163,2069218
161,163,2085940
161,163,2164267
161,163,2132234
161,163,2133097
161,163,2105571
161,163,2116792
161,163,2092848
161,163,2134611
161,163,2112720
161,163,2116931
161,163,2133580
161,164,2106423
161,164,2161089
161,164,2088537
161,164,2074008
161,164,2138241
161,164,2118784
161,164,2146524
161,164,2087920
161,164,2118936
161,164,2120246
161,164,2131566
161,164,2115540
161,164,2127970
161,164,2111733
161,164,2122287
161,164,2159667
161,164,2120947
161,164,2085997
161,164,2120172
161,164,2114579
161,165,2147777
161,165,2105894
161,165,2122921
161,165,2140838
161,165,2130043
161,165,2150417
161,165,2101715
161,165,2142730
161,165,2155568
161,165,2130790
161,165,2142538
161,165,2074723
161,165,2128895
161,165,2095157
161,165,2180863
161,165,2059943
161,165,2132577
161,165,2097086
161,165,2126809
161,165,2124399
161,166,2123060
161,166,2155735
161,166,2152130
161,166,2108818
161,166,2161911
161,166,2118320
161,166,2115662
161,166,2141154
161,166,2133741
161,166,2115890
161,166,2131842
161,166,2087059
161,166,2098402
161,166,2160452
161,166,2082032
161,166,2172245
161,166,2127481
161,166,2158383
161,166,2132359
161,166,2089504
161,167,2128126
161,167,2162948
161,167,2149333
161,167,2137772
161,167,2127129
161,167,2075371
161,167,2145684
161,167,2133467
161,167,2133606
161,167,2154532
161,167,2129244
161,167,2100299
161,167,2124495
161,167,2119864
161,167,2132190
161,167,2123792
161,167,2153029
161,167,2091228
161,167,2099357
161,167,2088529
161,168,2166723
161,168,2121437
161,168,2134338
161,168,2157625
161,168,2114504
161,168,2068624
161,168,2140631
161,168,2071488
161,168,2118236
161,168,2108201
161,168,2158545
161,168,2132196
161,168,2087570
161,168,2074369
161,168,2145458
161,168,2105325
161,168,2096260
161,168,2097364
161,168,2133977
161,168,2097024
161,169,2177140
161,169,2105907
161,169,2125983
161,169,2075133
161,169,2116164
161,169,2156622
161,169,2098338
161,169,2084428
161,169,2116526
161,169,2093416
161,169,2128773
161,169,2066987
161,169,2098928
161,169,2137758
161,169,2204552
161,169,2095499
161,169,2102252
161,169,2092507
161,169,2143627
161,169,2112040
161,170,2165494
161,170,2088514
161,170,2119151
161,170,2068668
161,170,2176717
161,170,2058139
161,170,2144942
161,170,2098828
161,170,2179041
161,170,2126189
161,170,2090777
161,170,2074527
161,170,2162020
161,170,2055239
161,170,2115234
161,170,2072879
161,170,2129382
161,170,2099245
161,170,2130985
161,170,2106570
161,171,2214054
161,171,2063260
161,171,2107873
161,171,2162718
161,171,2090581
161,171,2088968
161,171,2163116
161,171,2101031
161,171,2176402
161,171,2106735
161,171,2117426
161,171,2209372
161,171,2104759
161,171,2163109
161,171,2211290
161,171,2051875
161,171,2164996
161,171,2158377
161,171,2146047
161,171,2073936
161,172,2150081
161,172,2061831
161,172,2185086
161,172,2049321
161,172,2181669
161,172,2209585
161,172,2128839
161,172,2164597
161,172,2198273
161,172,2063789
161,172,2172751
161,172,2178600
161,172,2113871
161,172,2089847
161,172,2208004
161,172,2124260
161,172,2149602
161,172,2060811
161,172,2159028
161,172,2149772
161,173,2105096
161,173,2167160
161,173,2197753
161,173,2052938
161,173,2219285
161,173,2135771
161,173,2145467
161,173,2076078
161,173,2187498
161,173,2086424
161,173,2159080
161,173,2055237
161,173,2131801
161,173,2098792
161,173,2121380
161,173,2159244
161,173,2141067
161,173,2089735
161,173,2169781
161,173,2103297
161,174,2129710
161,174,2088538
161,174,2120184
161,174,2111469
161,174,2116531
161,174,2116328
161,174,2116499
161,174,2085592
161,174,2123755
161,174,2148361
161,174,2119625
161,174,2118232
161,174,2093543
161,174,2082158
161,174,2093609
161,174,2078066
161,174,2092369
161,174,2085497
161,174,2097915
161,174,2078631
161,175,2093742
161,175,2077506
161,175,2098621
161,175,2079050
161,175,2096873
161,175,2078605
161,175,2104107
161,175,2084808
161,175,2100928
161,175,2079173
161,175,2093434
161,175,2084014
161,175,2093127
161,175,2092104
161,175,2081973
161,175,2113015
161,175,2104081
161,175,2130531
161,175,2159607
161,175,2144116
161,176,2109539
161,176,2152021
161,176,2101340
161,176,2103962
161,176,2119343
161,176,2129526
161,176,2170634
161,176,2114676
161,176,2093613
161,176,2089967
161,176,2127984
161,176,2096947
161,176,2158684
161,176,2131927
161,176,2105694
161,176,2140634
161,176,2169057
161,176,2126784
161,176,2173063
161,176,2121799
161,177,2188410
161,177,2074803
161,177,2168324
161,177,2086987
161,177,2120246
161,177,2076893
161,177,2129494
161,177,2156698
161,177,2118844
161,177,2116432
161,177,2120691
161,177,2164076
161,177,2078355
161,177,2135695
161,177,2149678
161,177,2092021
161,177,2148592
161,177,2089694
161,177,2120062
161,177,2140449
161,178,2115445
161,178,2146925
161,178,2138519
161,178,2074783
161,178,2163339
161,178,2153511
161,178,2092633
161,178,2096282
161,178,2175222
161,178,2080554
161,178,2183716
161,178,2075623
161,178,2132996
161,178,2175633
161,178,2118498
161,178,2149324
161,178,2114489
161,178,2090938
161,178,2182091
161,178,2112927
161,179,2089865
161,179,2090538
161,179,2170075
161,179,2088926
161,179,2162353
161,179,2066593
161,179,2118379
161,179,2157972
161,179,2109079
161,179,2141062
161,179,2161320
161,179,2075534
161,179,2175816
161,179,2076886
161,179,2144806
161,179,2077585
161,179,2151447
161,179,2067765
161,179,2134062
161,179,2064449
161,180,2128206
161,180,2096860
161,180,2156819
161,180,2143880
161,180,2133285
161,180,2086932
161,180,2178448
161,180,2088383
161,180,2146030
161,180,2086222
161,180,2122945
161,180,2149254
161,180,2117783
161,180,2103371
161,180,2118936
161,180,2084566
161,180,2152433
161,180,2129590
161,180,2106803
161,180,2089235
161,181,2218670
161,181,2051425
161,181,2179405
161,181,2052079
161,181,2176616
161,181,2124776
161,181,2119328
161,181,2127569
161,181,2117917
161,181,2075431
161,181,2158357
161,181,2074126
161,181,2158855
161,181,2077826
161,181,2179287
161,181,2084912
161,181,2138267
161,181,2067672
161,181,2177452
161,181,2141357
161,182,2091136
161,182,2167438
161,182,2104289
161,182,2092426
161,182,2173945
161,182,2089539
161,182,2122491
161,182,2062486
161,182,2127650
161,182,2117014
161,182,2117284
161,182,2114409
161,182,2170764
161,182,2086120
161,182,2146465
161,182,2136998
161,182,2102533
161,182,2075328
161,182,2176979
161,182,2121345
161,183,2165447
161,183,2078467
161,183,2130765
161,183,2142151
161,183,2169676
161,183,2114440
161,183,2161378
161,183,2103209
161,183,2139952
161,183,2112583
161,183,2091911
161,183,2096327
161,183,2123778
161,183,2067863
161,183,2133771
161,183,2074022
161,183,2117033
161,183,2131930
161,183,2126401
161,183,2174686
161,184,2106595
161,184,2132764
161,184,2157337
161,184,2075140
161,184,2168133
161,184,2075171
161,184,2133224
161,184,2065964
161,184,2139925
161,184,2115918
161,184,2176359
161,184,2092332
161,184,2142354
161,184,2146582
161,184,2092428
161,184,2123684
161,184,2172842
161,184,2074541
161,184,2155755
161,184,2087467
161,185,2117374
161,185,2149532
161,185,2118036
161,185,2122772
161,185,2118363
161,185,2159321
161,185,2111146
161,185,2159186
161,185,2112714
161,185,2106663
161,185,2134571
161,185,2068671
161,185,2182024
161,185,2080427
161,185,2133093
161,185,2167084
161,185,2135106
161,185,2148387
161,185,2106592
161,185,2138617
161,186,2164247
161,186,2092267
161,186,2108652
161,186,2103178
161,186,2116323
161,186,2077201
161,186,2142690
161,186,2049913
161,186,2121253
161,186,2139317
161,186,2122274
161,186,2186637
161,186,2094308
161,186,2179635
161,186,2114031
161,186,2093590
161,186,2153115
161,186,2100443
161,186,2118455
161,186,2104753
161,187,2120548
161,187,2087444
161,187,2116260
161,187,2134870
161,187,2115165
161,187,2155538
161,187,2096528
161,187,2158345
161,187,2173064
161,187,2057502
161,187,2139633
161,187,2102584
161,187,2065268
161,187,2127302
161,187,2045639
161,187,2197122
161,187,2059374
161,187,2081390
161,187,2098788
161,187,2130432
161,188,2114178
161,188,2090216
161,188,2105595
161,188,2115021
161,188,2115548
161,188,2102356
161,188,2101568
161,188,2134367
161,188,2123546
161,188,2203514
161,188,2102089
161,188,2129832
161,188,2109981
161,188,2144727
161,188,2185550
161,188,2110198
161,188,2137684
161,188,2126012
161,188,2132059
161,188,2105773
161,189,2176188
161,189,2164596
161,189,2107660
161,189,2148197
161,189,2102237
161,189,2085538
161,189,2180382
161,189,2130254
161,189,2166763
161,189,2110505
161,189,2166142
161,189,2148245
161,189,2121872
161,189,2153548
161,189,2164083
161,189,2143258
161,189,2118761
161,189,2158647
161,189,2077194
161,189,2088692
161,190,2172154
161,190,2125720
161,190,2172963
161,190,2101632
161,190,2161945
161,190,2114973
161,190,2131839
161,190,2110292
161,190,2165480
161,190,2080930
161,190,2177136
161,190,2103298
161,190,2099132
161,190,2075557
161,190,2179449
161,190,2110218
161,190,2184004
161,190,2051841
161,190,2120912
161,190,2149396
161,191,2100177
161,191,2177637
161,191,2147179
161,191,2135888
161,191,2135718
161,191,2067683
161,191,2114174
161,191,2131874
161,191,2133208
161,191,2117480
161,191,2165307
161,191,2067420
161,191,2164848
161,191,2126504
161,191,2101729
161,191,2157812
161,191,2100758
161,191,2081211
161,191,2141181
161,191,2075999
161,192,2167286
161,192,2074800
161,192,2183235
161,192,2092318
161,192,2150229
161,192,2115143
161,192,2162432
161,192,2120117
161,192,2133653
161,192,2154328
161,192,2079836
161,192,2094513
161,192,2161461
161,192,2093489
161,192,2180432
161,192,2097895
161,192,2171273
161,192,2130957
161,192,2106061
161,192,2091512
161,193,2167275
161,193,2110065
161,193,2145701
161,193,2109702
161,193,2101300
161,193,2079375
161,193,2141761
161,193,2078032
161,193,2175200
161,193,2051785
161,193,2151694
161,193,2134137
161,193,2129755
161,193,2131069
161,193,2163000
161,193,2083785
161,193,2174035
161,193,2074781
161,193,2130948
161,193,2070649
161,194,2121234
161,194,2128439
161,194,2120524
161,194,2071227
161,194,2120872
161,194,2141722
161,194,2141872
161,194,2138731
161,194,2120986
161,194,2108121
161,194,2158341
161,194,2086044
161,194,2153888
161,194,2092758
161,194,2136480
161,194,2128235
161,194,2128873
161,194,2103216
161,194,2134652
161,194,2146690
161,195,2146548
161,195,2113925
161,195,2133982
161,195,2119806
161,195,2171088
161,195,2050716
161,195,2169214
161,195,2084030
161,195,2136036
161,195,2123714
161,195,2105420
161,195,2182641
161,195,2117310
161,195,2072468
161,195,2118006
161,195,2172642
161,195,2120989
161,195,2105391
161,195,2125214
161,195,2093035
161,196,2134941
161,196,2132613
161,196,2111076
161,196,2128605
161,196,2163423
161,196,2171465
161,196,2116178
161,196,2055735
161,196,2146273
161,196,2086962
161,196,2195226
161,196,2118981
161,196,2136046
161,196,2121146
161,196,2137155
161,196,2102482
161,196,2131525
161,196,2115763
161,196,2131758
161,196,2157710
161,197,2077794
161,197,2080440
161,197,2163601
161,197,2152613
161,197,2181315
161,197,2134777
161,197,2127885
161,197,2108539
161,197,2130214
161,197,2125252
161,197,2121859
161,197,2122862
161,197,2108825
161,197,2149041
161,197,2117227
161,197,2093820
161,197,2169525
161,197,2093243
161,197,2197546
161,197,2085435
161,198,2120846
161,198,2122034
161,198,2149786
161,198,2142057
161,198,2131527
161,198,2077252
161,198,2174612
161,198,2095153
161,198,2111514
161,198,2144507
161,198,2127511
161,198,2116207
161,198,2161867
161,198,2126286
161,198,2109817
161,198,2132650
161,198,2131685
161,198,2155101
161,198,2103142
161,198,2089507
161,199,2129613
161,199,2087255
161,199,2181064
161,199,2142452
161,199,2126344
161,199,2135844
161,199,2179744
161,199,2095229
161,199,2137724
161,199,2116270
161,199,2161110
161,199,2126557
161,199,2119316
161,199,2079718
161,199,2140816
161,199,2077185
161,199,2137057
161,199,2122130
161,199,2174835
161,199,2153227
161,200,2123209
161,200,2121606
161,200,2097577
161,200,2134371
161,200,2132457
161,200,2127818
161,200,2077204
161,200,2136907
161,200,2163059
161,200,2090605
161,200,2144234
161,200,2137082
161,200,2130035
161,200,2137189
161,200,2111881
161,200,2115218
161,200,2132633
161,200,2076967
161,200,2223232
161,200,2145727
161,201,2103195
161,201,2095993
161,201,2218602
161,201,2076836
161,201,2154088
161,201,2083196
161,201,2124235
161,201,2110986
161,201,2118026
161,201,2117534
161,201,2119773
161,201,2131432
161,201,2135103
161,201,2144044
161,201,2115463
161,201,2112273
161,201,2118951
161,201,2132119
161,201,2120154
161,201,2087971
161,202,2102812
161,202,2133567
161,202,2135186
161,202,2110265
161,202,2160890
161,202,2077845
161,202,2135604
161,202,2127321
161,202,2138979
161,202,2083254
161,202,2134679
161,202,2092928
161,202,2134041
161,202,2072468
161,202,2124223
161,202,2139533
161,202,2144282
161,202,2103204
161,202,2132036
161,202,2096028
161,203,2152940
161,203,2112351
161,203,2153120
161,203,2092393
161,203,2122399
161,203,2117018
161,203,2103827
161,203,2128762
161,203,2124665
161,203,2125879
161,203,2194350
161,203,2104028
161,203,2105925
161,203,2093863
161,203,2127782
161,203,2131027
161,203,2139009
161,203,2050354
161,203,2141577
161,203,2115352
181,1,2619461
181,1,2358230
181,1,2348334
181,1,2290705
181,1,2352464
181,1,2328151
181,1,2324440
181,1,2308458
181,1,2427239
181,1,2392998
181,1,2343047
181,1,2316533
181,1,2331156
181,1,2392666
181,1,2309519
181,1,2333722
181,1,2280568
181,1,2342623
181,1,2353819
181,1,2320079
181,2,2269553
181,2,2332665
181,2,2357274
181,2,2307853
181,2,2315351
181,2,2315148
181,2,2426057
181,2,2363042
181,2,2318637
181,2,2314101
181,2,2417366
181,2,2358944
181,2,2263811
181,2,2373549
181,2,2325039
181,2,2363641
181,2,2263911
181,2,2367140
181,2,2279878
181,2,2393842
181,3,2284373
181,3,2339663
181,3,2281969
181,3,2369501
181,3,2296169
181,3,2327512
181,3,2290669
181,3,2308785
181,3,2330829
181,3,2308017
181,3,2354700
181,3,2314636
181,3,2319061
181,3,2284984
181,3,2304928
181,3,2303212
181,3,2284788
181,3,2303136
181,3,2285208
181,3,2308346
181,4,2286730
181,4,2307695
181,4,2300977
181,4,2291420
181,4,2305159
181,4,2283705
181,4,2299747
181,4,2287270
181,4,2304409
181,4,2301628
181,4,2342537
181,4,2381341
181,4,2290121
181,4,2329875
181,4,2360399
181,4,2296775
181,4,2336607
181,4,2313129
181,4,2313813
181,4,2288340
181,5,2272157
181,5,2312974
181,5,2373684
181,5,2369258
181,5,2306301
181,5,2332220
181,5,2347262
181,5,2340375
181,5,2263237
181,5,2361740
181,5,2277143
181,5,2319047
181,5,2328346
181,5,2329449
181,5,2308096
181,5,2371767
181,5,2328159
181,5,2332442
181,5,2325811
181,5,2307807
181,6,2337436
181,6,2297713
181,6,2292596
181,6,2332468
181,6,2309705
181,6,2338271
181,6,2268627
181,6,2327414
181,6,2349846
181,6,2404196
181,6,2273691
181,6,2362349
181,6,2338388
181,6,2307774
181,6,2267509
181,6,2304980
181,6,2290928
181,6,2313289
181,6,2318626
181,6,2341999
181,7,2267203
181,7,2370272
181,7,2328645
181,7,2319887
181,7,2326679
181,7,2301729
181,7,2346104
181,7,2300419
181,7,2277289
181,7,2331485
181,7,2369059
181,7,2359126
181,7,2253300
181,7,2323665
181,7,2352321
181,7,2389981
181,7,2279692
181,7,2362791
181,7,2314398
181,7,2308023
181,8,2269499
181,8,2322847
181,8,2308552
181,8,2386199
181,8,2352388
181,8,2327133
181,8,2267156
181,8,2386445
181,8,2326163
181,8,2313556
181,8,2367663
181,8,2308425
181,8,2340907
181,8,2360247
181,8,2255911
181,8,2383462
181,8,2328211
181,8,2322267
181,8,2269336
181,8,2322468
181,9,2366318
181,9,2343009
181,9,2283718
181,9,2329289
181,9,2345243
181,9,2360087
181,9,2305875
181,9,2332245
181,9,2331497
181,9,2362344
181,9,2305423
181,9,2315930
181,9,2275883
181,9,2334412
181,9,2309308
181,9,2320868
181,9,2282065
181,9,2366570
181,9,2337372
181,9,2335887
181,10,2268763
181,10,2386025
181,10,2328317
181,10,2351170
181,10,2279036
181,10,2313726
181,10,2368433
181,10,2342257
181,10,2286605
181,10,2371121
181,10,2346842
181,10,2363073
181,10,2310725
181,10,2322702
181,10,2325423
181,10,2336185
181,10,2273028
181,10,2325917
181,10,2282341
181,10,2339958
181,11,2273131
181,11,2321866
181,11,2248079
181,11,2348425
181,11,2335659
181,11,2365058
181,11,2266754
181,11,2363319
181,11,2341332
181,11,2306013
181,11,2283707
181,11,2312711
181,11,2363583
181,11,2348288
181,11,2316123
181,11,2356143
181,11,2350878
181,11,2367729
181,11,2312132
181,11,2338081
181,12,2356310
181,12,2370178
181,12,2298862
181,12,2324167
181,12,2279497
181,12,2371043
181,12,2267905
181,12,2350764
181,12,2268389
181,12,2344518
181,12,2332052
181,12,2329491
181,12,2298802
181,12,2332346
181,12,2352419
181,12,2292573
181,12,2280141
181,12,2334647
181,12,2361107
181,12,2329663
181,13,2317159
181,13,2335703
181,13,2321461
181,13,2392179
181,13,2280629
181,13,2313684
181,13,2366408
181,13,2358570
181,13,2265854
181,13,2323754
181,13,2264286
181,13,2382833
181,13,2266556
181,13,2373886
181,13,2278288
181,13,2345809
181,13,2347011
181,13,2312641
181,13,2318761
181,13,2355264
181,14,2359585
181,14,2319113
181,14,2265397
181,14,2326605
181,14,2359829
181,14,2375873
181,14,2316068
181,14,2301672
181,14,2352521
181,14,2384881
181,14,2266466
181,14,2355109
181,14,2343094
181,14,2335974
181,14,2267592
181,14,2314081
181,14,2264419
181,14,2382297
181,14,2270254
181,14,2338017
181,15,2325406
181,15,2376187
181,15,2335792
181,15,2299286
181,15,2343085
181,15,2306843
181,15,2323086
181,15,2327318
181,15,2288677
181,15,2309956
181,15,2328988
181,15,2318286
181,15,2293064
181,15,2317414
181,15,2390181
181,15,2346027
181,15,2358844
181,15,2418110
181,15,2325376
181,15,2350561
181,16,2267426
181,16,2321316
181,16,2289978
181,16,2352643
181,16,2260608
181,16,2318824
181,16,2327093
181,16,2325809
181,16,2324230
181,16,2331118
181,16,2313179
181,16,2358980
181,16,2313261
181,16,2327679
181,16,2265972
181,16,2311111
181,16,2339575
181,16,2286827
181,16,2267140
181,16,2381067
181,17,2347334
181,17,2361319
181,17,2269640
181,17,2362533
181,17,2315145
181,17,2330637
181,17,2268478
181,17,2326450
181,17,2298205
181,17,2354682
181,17,2344137
181,17,2297943
181,17,2294125
181,17,2338229
181,17,2304336
181,17,2331114
181,17,2333175
181,17,2347023
181,17,2302934
181,17,2314386
181,18,2267944
181,18,2345591
181,18,2342038
181,18,2292372
181,18,2262717
181,18,2334537
181,18,2338803
181,18,2330327
181,18,2271028
181,18,2360373
181,18,2328854
181,18,2331951
181,18,2280980
181,18,2315083
181,18,2302689
181,18,2329364
181,18,2345139
181,18,2313361
181,18,2281204
181,18,2350015
181,19,2267733
181,19,2331490
181,19,2348841
181,19,2327831
181,19,2316863
181,19,2356377
181,19,2281572
181,19,2298000
181,19,2327769
181,19,2327536
181,19,2279590
181,19,2397070
181,19,2366437
181,19,2332895
181,19,2293016
181,19,2353885
181,19,2358327
181,19,2317825
181,19,2283625
181,19,2314737
181,20,2301151
181,20,2351564
181,20,2313263
181,20,2327206
181,20,2266229
181,20,2352655
181,20,2262321
181,20,2329011
181,20,2323909
181,20,2351554
181,20,2322541
181,20,2314583
181,20,2283678
181,20,2298802
181,20,2329663
181,20,2374021
181,20,2265411
181,20,2337873
181,20,2373864
181,20,2320081
181,21,2319544
181,21,2353078
181,21,2399115
181,21,2337855
181,21,2261946
181,21,2313413
181,21,2311290
181,21,2364313
181,21,2347399
181,21,2319313
181,21,2250484
181,21,2353625
181,21,2272174
181,21,2371469
181,21,2318270
181,21,2337412
181,21,2318560
181,21,2315495
181,21,2280298
181,21,2311611
181,22,2339098
181,22,2331355
181,22,2300255
181,22,2307905
181,22,2379855
181,22,2305971
181,22,2336922
181,22,2308912
181,22,2352144
181,22,2320515
181,22,2282936
181,22,2311202
181,22,2310760
181,22,2371412
181,22,2300056
181,22,2336388
181,22,2265681
181,22,2356785
181,22,2277607
181,22,2321950
181,23,2315122
181,23,2361389
181,23,2312021
181,23,2361350
181,23,2291513
181,23,2387479
181,23,2310349
181,23,2264839
181,23,2328104
181,23,2277637
181,23,2340798
181,23,2263578
181,23,2401181
181,23,2252036
181,23,2343001
181,23,2310735
181,23,2316858
181,23,2279469
181,23,2329506
181,23,2343431
181,24,2253294
181,24,2345078
181,24,2289626
181,24,2339312
181,24,2285964
181,24,2333335
181,24,2313321
181,24,2342241
181,24,2302552
181,24,2333199
181,24,2265281
181,24,2344283
181,24,2289979
181,24,2335702
181,24,2327596
181,24,2320505
181,24,2346950
181,24,2311688
181,24,2323129
181,24,2312634
181,25,2388959
181,25,2330312
181,25,2267283
181,25,2327384
181,25,2323762
181,25,2331146
181,25,2276731
181,25,2365557
181,25,2332409
181,25,2336772
181,25,2273912
181,25,2322713
181,25,2297971
181,25,2326261
181,25,2305174
181,25,2331255
181,25,2264495
181,25,2323972
181,25,2336173
181,25,2299382
181,26,2330081
181,26,2327864
181,26,2346361
181,26,2315153
181,26,2343094
181,26,2298480
181,26,2365536
181,26,2333185
181,26,2267477
181,26,2323364
181,26,2334473
181,26,2294861
181,26,2274128
181,26,2331595
181,26,2306513
181,26,2308394
181,26,2284115
181,26,2385114
181,26,2283533
181,26,2355930
181,27,2310506
181,27,2327240
181,27,2265001
181,27,2323673
181,27,2348615
181,27,2298235
181,27,2294453
181,27,2326823
181,27,2373140
181,27,2313275
181,27,2331481
181,27,2339812
181,27,2374363
181,27,2332432
181,27,2268180
181,27,2316551
181,27,2322080
181,27,2340924
181,27,2314383
181,27,2316245
181,28,2294895
181,28,2347685
181,28,2289235
181,28,2357187
181,28,2313469
181,28,2354801
181,28,2312273
181,28,2326508
181,28,2281159
181,28,2313864
181,28,2365879
181,28,2302400
181,28,2282566
181,28,2332161
181,28,2355462
181,28,2327313
181,28,2319419
181,28,2361373
181,28,2362524
181,28,2367983
181,29,2281653
181,29,2356407
181,29,2349502
181,29,2356209
181,29,2289419
181,29,2308755
181,29,2275886
181,29,2382934
181,29,2296133
181,29,2370205
181,29,2328136
181,29,2369981
181,29,2315119
181,29,2314051
181,29,2286244
181,29,2344427
181,29,2323978
181,29,2301200
181,29,2250941
181,29,2341277
181,30,2354959
181,30,2355096
181,30,2306476
181,30,2350239
181,30,2362432
181,30,2347575
181,30,2285024
181,30,2312454
181,30,2366256
181,30,2351307
181,30,2330481
181,30,2340372
181,30,2291655
181,30,2346329
181,30,2341318
181,30,2300583
181,30,2323573
181,30,2368875
181,30,2328880
181,30,2314398
181,31,2284498
181,31,2383859
181,31,2347472
181,31,2317142
181,31,2308289
181,31,2310853
181,31,2380351
181,31,2340251
181,31,2307564
181,31,2284727
